strategy,family,params,gross_ir,net_ir_0,net_ir_meas,to_mo,to_calm,to_crash,to_recovery,n_names,breakeven_bp,alpha_ff5lo,t_ff5lo,alpha_ff6lo,t_ff6lo,mean_hs_bp,hs_fallback_frac,net_ir_meas_pre,net_ir_meas_post,net_ir_stress3,net_ir_stress5
momentum,regime2,"(15, 30)",0.1758113109798552,0.1758113109798552,0.13958676600256945,0.206809749155651,0.22958116191816877,0.16167648848489544,0.14336268524385326,125.44226044226045,57.143767134323504,0.0313339399974119,1.204708551588123,-0.020683431256438234,-1.5181632538945922,12.341363647617808,0.02771442736737729,0.20487300346360704,0.013672678774318324,0.11840983382677875,0.09720753626208296
momentum,regime2,"(15, 20)",0.17151096888609657,0.17151096888609657,0.13295082753463486,0.21540216188512085,0.2260598305429646,0.1922127471302943,0.18872314945061497,120.8034398034398,53.97176287680339,0.03182913522266061,1.215971070949073,-0.02155530244052789,-1.5750809748230283,12.655789499695409,0.02748533038523684,0.19968318751569794,0.0030007657206604786,0.10551192747409442,0.0780473179903522
momentum,regime2,"(15, 40)",0.17517866000376442,0.17517866000376442,0.13980309295753898,0.20255461157833643,0.23300460705905796,0.13615006080519076,0.12654928137663082,129.02457002457,57.92645836603654,0.031383333920718105,1.2065001913808373,-0.019282966244740792,-1.3902260877891122,12.280219408422887,0.027616631385033046,0.21408922775105912,-0.0036703191335524413,0.12112957840907625,0.10243471296675288
momentum,regime2,"(20, 10)",0.22140483797292462,0.22140483797292462,0.17696847275547511,0.2362890284963847,0.18287458298980153,0.36768575233998946,0.34784386216211416,121.34889434889435,63.10433325303157,0.03667155166579211,1.3845609416258011,-0.016981251082024373,-1.152120995175581,13.107159823608145,0.0271487868254986,0.23592530631348754,0.06839971455618143,0.1276969062915336,0.07849095869495455
momentum,regime2,"(20, 15)",0.19751099372409164,0.19751099372409164,0.15990581690508104,0.19625693691376792,0.17661320732180144,0.2452699101691726,0.23627438004324666,127.48402948402948,65.3563689866664,0.0327908869077067,1.281180413467365,-0.019829224917216975,-1.4349789301181848,12.976760905561315,0.027340364647207915,0.2606489451599665,-0.03717562882823072,0.12397576875583947,0.0880329124301788
momentum,regime2,"(20, 40)",0.1695946608704206,0.1695946608704206,0.13895749639228194,0.16648766041817056,0.184721906820911,0.12333993197095441,0.12591282438354073,141.004914004914,64.62608583462752,0.02740550816373513,1.091834798651662,-0.021661888872199733,-1.594934149124801,12.37098783524656,0.02792442555251335,0.2285335872977545,-0.03151349745257018,0.12080337747424677,0.10263433511371803
momentum,regime2,"(30, 10)",0.23244147186537362,0.23244147186537362,0.1884643750443129,0.21402246025820215,0.14627642248050662,0.3859238935961464,0.34784386216211416,134.57739557739558,69.69791644297348,0.036100602722035774,1.4628113021242308,-0.01581433500285662,-1.152842485117322,13.608981820497908,0.026873939903210246,0.22738499318918504,0.12248594382099649,0.13450676842600567,0.08066410062859845
momentum,regime2,"(20, 30)",0.16696237727453914,0.16696237727453914,0.13530181913167783,0.17097967676914333,0.18077738608598243,0.15376475594591285,0.140462472251414,137.05405405405406,62.22944482820026,0.027045483145759587,1.0820312667508658,-0.023333400004131127,-1.7526154630113717,12.462007032890098,0.027883573308561695,0.21435672048747106,-0.01599854300382317,0.11393051297736703,0.09254639187971944
momentum,regime2,"(30, 15)",0.22957172042860993,0.22957172042860993,0.19325294738918025,0.17104708608303815,0.137450730541114,0.2569494014139539,0.23645700517803028,141.67076167076166,82.92902902882494,0.03498483270984092,1.4412697987927072,-0.01623179657495147,-1.256167344862726,13.638270073667456,0.026958757461396202,0.2828343609500774,0.02176595124314224,0.1534652921941478,0.11370702602247616
momentum,regime2,"(30, 20)",0.20156686916307448,0.20156686916307448,0.16931470990841466,0.15228848151022617,0.13499857790120284,0.19533612271768597,0.18764557784658698,146.96560196560196,80.49578920032347,0.030386602868919456,1.272888319932565,-0.019961773749277982,-1.602953058132168,13.50370385003514,0.02724361317871401,0.24482464562845963,0.02702730614478946,0.1376938473398657,0.10606109378961165
momentum,regime2,"(30, 40)",0.19259458352321315,0.19259458352321315,0.16388628692251297,0.13305128800259233,0.1394334472327709,0.1104264464265382,0.12983289227621733,159.15970515970517,82.25421296313236,0.025934736660282322,1.1995595571139634,-0.01810361083545465,-1.5544067665119803,13.00792816967572,0.02775114374161028,0.23440330967641926,0.03901504053330197,0.1439100628524588,0.12395112639678102
