combo,n_features,fold,hmm_seed,n_xgb_seeds,fee,val_sharpe,n_val_months,hmm_elapsed_sec,xgb_elapsed_sec
DD+CS+TERM+SKEW,4,1,2,5,0.001,0.8768152599253621,24,29.437342882156372,36.54516625404358
DD+CS+TERM+SKEW,4,2,0,5,0.001,-0.4940838871941068,24,36.910316705703735,43.651463985443115
DD+CS+TERM+SKEW,4,2,1,5,0.001,0.8279095671464293,24,36.71744894981384,48.38513994216919
DD+CS+TERM+SKEW,4,2,2,5,0.001,0.38168556890164274,24,37.06128001213074,47.864973068237305
DD+CS+TERM+SKEW,4,3,0,5,0.001,-0.3479014969399714,24,46.197439193725586,58.55457305908203
DD+CS+TERM+SKEW,4,3,1,5,0.001,-0.4312054302419117,24,46.48540496826172,61.77179789543152
DD+CS+TERM+SKEW,4,3,2,5,0.001,-0.3086267582041425,24,45.29282999038696,61.94378113746643
DD+CS+TERM+SKEW,4,4,0,5,0.001,0.7918761402338306,24,55.37053084373474,65.23947787284851
DD+CS+TERM+SKEW,4,4,2,5,0.001,1.2680086416480147,24,55.31360912322998,67.21122717857361
DD+CS+TERM+SKEW,4,4,1,5,0.001,1.2388213926298757,24,55.15388107299805,67.84057211875916
DD+CS+TERM+SKEW,4,5,0,5,0.001,0.8472968415280321,24,64.49198961257935,80.14014530181885
DD+CS+TERM+SKEW,4,5,1,5,0.001,0.1513240049141233,24,64.78690791130066,82.4369888305664
DD+LVIX+DISP+REL_N,4,1,0,5,0.001,0.44541211756508114,24,28.751118898391724,35.81026911735535
DD+CS+TERM+SKEW,4,5,2,5,0.001,1.07045955352586,24,65.08787679672241,82.64871978759766
DD+LVIX+DISP+REL_N,4,1,2,5,0.001,-0.2033776149099243,24,28.967403888702393,38.81434226036072
DD+LVIX+DISP+REL_N,4,1,1,5,0.001,0.4265878330998525,24,29.201958894729614,38.73876214027405
DD+LVIX+DISP+REL_N,4,2,0,5,0.001,0.24495686300687272,24,37.65850782394409,44.64904808998108
DD+LVIX+DISP+REL_N,4,2,1,5,0.001,0.7069385004575834,24,37.78527092933655,47.70210385322571
DD+LVIX+DISP+REL_N,4,2,2,5,0.001,0.4529278474074656,24,37.724210262298584,45.81551194190979
DD+LVIX+DISP+REL_N,4,3,0,5,0.001,-0.6308875799567558,24,47.082237243652344,56.639660120010376
DD+LVIX+DISP+REL_N,4,3,1,5,0.001,-0.5296896899932626,24,46.9955677986145,59.704671144485474
DD+LVIX+DISP+REL_N,4,3,2,5,0.001,-0.49007781772661524,24,47.17290019989014,60.1544189453125
DD+LVIX+DISP+REL_N,4,4,0,5,0.001,1.0233899512828264,24,55.69095778465271,63.432528257369995
DD+LVIX+DISP+REL_N,4,4,1,5,0.001,1.3946149956410754,24,55.28600096702576,65.9029769897461
DD+LVIX+DISP+REL_N,4,4,2,5,0.001,1.0442214381722452,24,55.02929210662842,66.37164425849915
DD+LVIX+DISP+REL_N,4,5,0,5,0.001,0.3746491219003583,24,64.13134431838989,74.98047113418579
DD+LVIX+DISP+TERM,4,1,0,5,0.001,0.31190067926425064,24,29.086551189422607,34.6628839969635
DD+LVIX+DISP+REL_N,4,5,2,5,0.001,0.7385565846575051,24,65.03763389587402,78.18353724479675
DD+LVIX+DISP+REL_N,4,5,1,5,0.001,0.19188811055469687,24,65.0696177482605,78.92858290672302
DD+LVIX+DISP+TERM,4,1,1,5,0.001,0.8393631488219092,24,28.72341799736023,37.06762194633484
DD+LVIX+DISP+TERM,4,1,2,5,0.001,0.8781808728408874,24,28.594226837158203,36.76131892204285
DD+LVIX+DISP+TERM,4,2,0,5,0.001,0.24311893347407862,24,37.36529207229614,44.678537130355835
DD+LVIX+DISP+TERM,4,2,1,5,0.001,-0.12078650765635011,24,37.547537326812744,43.72320365905762
DD+LVIX+DISP+TERM,4,2,2,5,0.001,0.004956998094965678,24,37.97015309333801,46.83596587181091
DD+LVIX+DISP+TERM,4,3,0,5,0.001,-0.5291891756271839,24,47.02479100227356,57.08626985549927
DD+LVIX+DISP+TERM,4,3,1,5,0.001,-0.21702550348296065,24,47.29576325416565,58.251086950302124
DD+LVIX+DISP+TERM,4,3,2,5,0.001,-0.30116448547695696,24,46.918769121170044,58.84712767601013
DD+LVIX+DISP+TERM,4,4,0,5,0.001,0.9923165276005311,24,55.755059242248535,65.16906499862671
DD+LVIX+DISP+TERM,4,4,1,5,0.001,1.1196484459251728,24,55.861833810806274,66.45477604866028
DD+LVIX+DISP+TERM,4,4,2,5,0.001,1.5084791226507686,24,56.02267503738403,67.92359495162964
DD+LVIX+DISP+SKEW,4,1,0,5,0.001,0.48292028798093817,24,29.991960763931274,35.935436964035034
DD+LVIX+DISP+TERM,4,5,0,5,0.001,0.4593932449041745,24,65.67451405525208,78.77289390563965
DD+LVIX+DISP+TERM,4,5,1,5,0.001,0.4436268096150968,24,66.36309003829956,80.63020610809326
DD+LVIX+DISP+TERM,4,5,2,5,0.001,0.09199863478298761,24,65.96391606330872,80.8657820224762
DD+LVIX+DISP+SKEW,4,1,1,5,0.001,0.15102248078759672,24,29.084777116775513,36.25755500793457
DD+LVIX+DISP+SKEW,4,1,2,5,0.001,-0.8399980983087715,24,29.70733118057251,33.46629619598389
DD+LVIX+DISP+SKEW,4,2,0,5,0.001,0.21610336334841468,24,37.112380027770996,45.256853103637695
DD+LVIX+DISP+SKEW,4,2,1,5,0.001,-0.1520185088080971,24,37.23115277290344,46.977055072784424
DD+LVIX+DISP+SKEW,4,2,2,5,0.001,-0.03120117648627643,24,37.55369210243225,48.65253186225891
DD+LVIX+DISP+SKEW,4,3,0,5,0.001,-0.35450817198052487,24,46.468945264816284,56.8203399181366
DD+LVIX+DISP+SKEW,4,3,1,5,0.001,-0.23906776938730193,24,45.7703013420105,59.11368799209595
DD+LVIX+DISP+SKEW,4,3,2,5,0.001,0.2577645342856739,24,47.843605041503906,55.76427221298218
DD+LVIX+DISP+SKEW,4,4,0,5,0.001,1.0207149102661075,24,54.71265888214111,65.73412013053894
DD+LVIX+DISP+SKEW,4,4,1,5,0.001,1.542258842640774,24,54.91154980659485,66.66389679908752
DD+LVIX+DISP+SKEW,4,4,2,5,0.001,2.132744328010827,24,55.498481035232544,66.39622402191162
DD+LVIX+DISP+SKEW,4,5,0,5,0.001,0.19521493123324216,24,64.71308708190918,79.06104111671448
DD+LVIX+DISP+SKEW,4,5,1,5,0.001,0.1991500786821305,24,64.58995008468628,78.0318489074707
DD+LVIX+REL_N+TERM,4,1,0,5,0.001,0.3272091270665058,24,28.67100477218628,35.389750957489014
DD+LVIX+REL_N+TERM,4,1,1,5,0.001,-0.22641421826857977,24,28.90006399154663,34.695037841796875
DD+LVIX+DISP+SKEW,4,5,2,5,0.001,0.98689919530893,24,65.80262207984924,77.00457501411438
DD+LVIX+REL_N+TERM,4,1,2,5,0.001,0.4896235156837566,24,29.90045166015625,33.61582112312317
DD+LVIX+REL_N+TERM,4,2,0,5,0.001,0.7031435876166969,24,37.625017166137695,47.35271096229553
DD+LVIX+REL_N+TERM,4,2,1,5,0.001,0.6449530616092792,24,37.4739830493927,47.27443313598633
DD+LVIX+REL_N+TERM,4,2,2,5,0.001,0.1595477463484572,24,37.178560972213745,45.24457097053528
DD+LVIX+REL_N+TERM,4,3,0,5,0.001,-0.3643110929064456,24,46.398983001708984,56.37549686431885
DD+LVIX+REL_N+TERM,4,3,1,5,0.001,-0.1426167465401183,24,46.81703019142151,59.05999684333801
DD+LVIX+REL_N+TERM,4,3,2,5,0.001,-0.26102643266859676,24,48.03010272979736,55.403006076812744
DD+LVIX+REL_N+TERM,4,4,0,5,0.001,0.39101052953487136,24,55.539642095565796,66.15357804298401
DD+LVIX+REL_N+TERM,4,4,1,5,0.001,1.0836043233229655,24,55.041532039642334,66.66502904891968
DD+LVIX+REL_N+TERM,4,4,2,5,0.001,1.109862334867753,24,55.061497926712036,66.16097092628479
DD+LVIX+REL_N+TERM,4,5,0,5,0.001,0.46906557313111275,24,64.39208698272705,78.86741089820862
DD+LVIX+REL_N+TERM,4,5,1,5,0.001,0.23312105801171162,24,64.85633301734924,77.74288606643677
DD+LVIX+REL_N+SKEW,4,1,0,5,0.001,0.30088310306616306,24,28.539885759353638,36.37395715713501
DD+LVIX+REL_N+TERM,4,5,2,5,0.001,0.5280060367364989,24,65.72609090805054,78.81162905693054
DD+LVIX+REL_N+SKEW,4,1,1,5,0.001,-1.369954043975346,24,28.423874139785767,36.76105499267578
DD+LVIX+REL_N+SKEW,4,1,2,5,0.001,1.1611835564373456,24,28.862364768981934,35.03031396865845
DD+LVIX+REL_N+SKEW,4,2,0,5,0.001,0.46186283629870006,24,37.63565993309021,46.851686239242554
DD+LVIX+REL_N+SKEW,4,2,1,5,0.001,0.17123869043363654,24,38.1795859336853,46.412073850631714
DD+LVIX+REL_N+SKEW,4,2,2,5,0.001,0.4676432679968714,24,37.521785259246826,45.59515905380249
DD+LVIX+REL_N+SKEW,4,3,0,5,0.001,-0.2941736584279647,24,47.32668709754944,59.774937868118286
DD+LVIX+REL_N+SKEW,4,3,1,5,0.001,-0.4170888753939477,24,46.82026696205139,60.43199610710144
DD+LVIX+REL_N+SKEW,4,3,2,5,0.001,-0.014998832284083021,24,46.35959768295288,59.16922330856323
DD+LVIX+REL_N+SKEW,4,4,0,5,0.001,1.4550439538557804,24,54.898098945617676,65.18878483772278
DD+LVIX+REL_N+SKEW,4,4,1,5,0.001,0.05836328735745738,24,55.511446952819824,65.17930293083191
DD+LVIX+REL_N+SKEW,4,4,2,5,0.001,0.19987476477176508,24,55.5724458694458,66.50679206848145
DD+LVIX+REL_N+SKEW,4,5,0,5,0.001,0.28118555936699713,24,65.29414916038513,81.48356795310974
DD+LVIX+REL_N+SKEW,4,5,1,5,0.001,0.47277163010014867,24,64.44842505455017,81.93048119544983
DD+LVIX+REL_N+SKEW,4,5,2,5,0.001,-0.03514457934356866,24,64.6939697265625,82.04941701889038
DD+LVIX+TERM+SKEW,4,1,0,5,0.001,0.7075730997581022,24,28.440856218338013,36.48686599731445
DD+LVIX+TERM+SKEW,4,1,1,5,0.001,0.40942364493484246,24,29.236928939819336,35.85302805900574
DD+LVIX+TERM+SKEW,4,1,2,5,0.001,-0.371533460283979,24,29.786247968673706,34.93139123916626
DD+LVIX+TERM+SKEW,4,2,0,5,0.001,0.42856249644924244,24,37.01145815849304,49.145352840423584
DD+LVIX+TERM+SKEW,4,2,1,5,0.001,0.20110873257610226,24,36.77372908592224,48.8787899017334
DD+LVIX+TERM+SKEW,4,2,2,5,0.001,0.968567189699744,24,36.99794101715088,49.35868000984192
DD+LVIX+TERM+SKEW,4,3,0,5,0.001,0.3805298072174115,24,46.701647996902466,59.851903200149536
DD+LVIX+TERM+SKEW,4,3,1,5,0.001,-0.3417576781810937,24,46.740002155303955,59.407411336898804
DD+LVIX+TERM+SKEW,4,3,2,5,0.001,-0.17880257559357898,24,47.37437987327576,57.09846806526184
DD+LVIX+TERM+SKEW,4,4,0,5,0.001,1.3144031227472863,24,55.07894802093506,67.01969504356384
DD+LVIX+TERM+SKEW,4,4,1,5,0.001,0.9842282008734131,24,54.74397587776184,68.16061186790466
DD+LVIX+TERM+SKEW,4,4,2,5,0.001,1.152135974195162,24,55.00122022628784,68.0540463924408
DD+LVIX+TERM+SKEW,4,5,0,5,0.001,-0.1820338047184191,24,64.40036296844482,79.86256194114685
DD+LVIX+TERM+SKEW,4,5,1,5,0.001,-0.06641512957202222,24,64.62000393867493,79.3647940158844
DD+LVIX+TERM+SKEW,4,5,2,5,0.001,0.19067444093398375,24,65.2042920589447,77.9842779636383
DD+DISP+REL_N+TERM,4,1,0,5,0.001,0.9178495712112541,24,28.380335807800293,35.4456729888916
DD+DISP+REL_N+TERM,4,1,1,5,0.001,1.0011720828682293,24,27.991466999053955,35.58076214790344
DD+DISP+REL_N+TERM,4,1,2,5,0.001,0.43433002276499755,24,28.550987005233765,35.14316511154175
DD+DISP+REL_N+TERM,4,2,0,5,0.001,0.5198774629944337,24,37.09664797782898,45.81132221221924
DD+DISP+REL_N+TERM,4,2,1,5,0.001,0.3704420723776565,24,37.33266091346741,45.259461879730225
DD+DISP+REL_N+TERM,4,2,2,5,0.001,0.44066206076707026,24,37.54087018966675,45.65235924720764
DD+DISP+REL_N+TERM,4,3,0,5,0.001,-0.14400983493551442,24,47.171489000320435,57.079649925231934
DD+DISP+REL_N+TERM,4,3,1,5,0.001,-0.48875698439882787,24,46.77956771850586,59.84013104438782
DD+DISP+REL_N+TERM,4,3,2,5,0.001,-0.7110822130118337,24,46.55433988571167,58.45891976356506
DD+DISP+REL_N+TERM,4,4,0,5,0.001,0.8974088359320121,24,54.92153596878052,63.675861120224
DD+DISP+REL_N+TERM,4,4,1,5,0.001,0.9350246683220124,24,54.912731885910034,64.01431822776794
DD+DISP+REL_N+TERM,4,4,2,5,0.001,0.5594525745918121,24,55.356141805648804,64.14970922470093
DD+DISP+REL_N+SKEW,4,1,0,5,0.001,0.17088967472116984,24,28.99417996406555,36.56012296676636
DD+DISP+REL_N+TERM,4,5,0,5,0.001,0.5851314913543777,24,64.93864870071411,80.45745468139648
DD+DISP+REL_N+SKEW,4,1,1,5,0.001,0.938290939137235,24,29.23972201347351,36.955986976623535
DD+DISP+REL_N+TERM,4,5,1,5,0.001,0.35956315873169364,24,64.27602767944336,81.25242376327515
DD+DISP+REL_N+TERM,4,5,2,5,0.001,0.5212653120908183,24,64.08654713630676,81.08795690536499
DD+DISP+REL_N+SKEW,4,1,2,5,0.001,1.9318296718850512,24,29.04106092453003,35.42689800262451
DD+DISP+REL_N+SKEW,4,2,0,5,0.001,0.04518661840859001,24,36.82506704330444,44.862980127334595
DD+DISP+REL_N+SKEW,4,2,1,5,0.001,0.3421757694056043,24,37.029860734939575,46.245749950408936
DD+DISP+REL_N+SKEW,4,2,2,5,0.001,0.21073333382362305,24,37.12597584724426,45.30400896072388
DD+DISP+REL_N+SKEW,4,3,0,5,0.001,-0.5272987420532546,24,46.34544396400452,59.309229135513306
DD+DISP+REL_N+SKEW,4,3,1,5,0.001,-0.4568346192310642,24,46.33144497871399,62.76043486595154
DD+DISP+REL_N+SKEW,4,3,2,5,0.001,-0.5440341700426923,24,46.208218812942505,61.50091004371643
DD+DISP+REL_N+SKEW,4,4,0,5,0.001,0.9564457642776873,24,54.41472601890564,66.33365106582642
DD+DISP+REL_N+SKEW,4,4,1,5,0.001,0.4227932749345803,24,54.951619148254395,65.92541694641113
DD+DISP+REL_N+SKEW,4,4,2,5,0.001,0.9272556074677816,24,55.42157006263733,66.87489104270935
DD+DISP+REL_N+SKEW,4,5,0,5,0.001,0.23617112694704193,24,64.11669301986694,80.10089707374573
DD+DISP+REL_N+SKEW,4,5,1,5,0.001,0.3040251632157015,24,64.42392706871033,81.44405794143677
DD+DISP+REL_N+SKEW,4,5,2,5,0.001,0.5462324099406728,24,65.39548587799072,81.42194294929504
DD+DISP+TERM+SKEW,4,1,0,5,0.001,-0.00183911737664065,24,28.463921785354614,36.05270004272461
DD+DISP+TERM+SKEW,4,1,1,5,0.001,-0.42673529516680564,24,28.69012999534607,39.54682207107544
DD+DISP+TERM+SKEW,4,1,2,5,0.001,0.4038737628595461,24,28.54294514656067,38.50872278213501
DD+DISP+TERM+SKEW,4,2,0,5,0.001,0.37382646120885915,24,37.01897692680359,45.47079920768738
DD+DISP+TERM+SKEW,4,2,1,5,0.001,0.4063361382110444,24,37.362112045288086,47.58506107330322
DD+DISP+TERM+SKEW,4,2,2,5,0.001,0.029395778049454716,24,37.63032817840576,47.091562032699585
DD+DISP+TERM+SKEW,4,3,0,5,0.001,-0.21413876653862907,24,46.73857808113098,56.92190098762512
DD+DISP+TERM+SKEW,4,3,1,5,0.001,-0.38951908094282855,24,47.08495092391968,58.94191884994507
DD+DISP+TERM+SKEW,4,3,2,5,0.001,-0.46745355355823137,24,46.787959814071655,58.677414894104004
DD+DISP+TERM+SKEW,4,4,0,5,0.001,2.0771237775243714,24,55.3796169757843,64.22307825088501
DD+DISP+TERM+SKEW,4,4,1,5,0.001,1.087381648376346,24,55.2949800491333,65.19060897827148
DD+DISP+TERM+SKEW,4,4,2,5,0.001,0.882665793089212,24,55.94017004966736,65.89487719535828
DD+DISP+TERM+SKEW,4,5,0,5,0.001,1.0181949867440911,24,64.8235170841217,79.03557801246643
DD+REL_N+TERM+SKEW,4,1,0,5,0.001,0.5143146226709988,24,28.728873014450073,36.424654960632324
DD+DISP+TERM+SKEW,4,5,1,5,0.001,0.24497782971786108,24,64.90204119682312,80.72756910324097
DD+DISP+TERM+SKEW,4,5,2,5,0.001,0.5837680533344916,24,65.20002698898315,81.22332692146301
DD+REL_N+TERM+SKEW,4,1,1,5,0.001,0.5318716160650057,24,28.67536997795105,36.50569200515747
DD+REL_N+TERM+SKEW,4,1,2,5,0.001,0.9307042073240341,24,28.840219259262085,36.325206995010376
DD+REL_N+TERM+SKEW,4,2,0,5,0.001,0.5103845677396609,24,36.90223503112793,45.672443866729736
DD+REL_N+TERM+SKEW,4,2,1,5,0.001,0.27820390421904234,24,37.165777921676636,45.10272717475891
DD+REL_N+TERM+SKEW,4,2,2,5,0.001,0.380763471987962,24,37.956701040267944,47.15759611129761
DD+REL_N+TERM+SKEW,4,3,0,5,0.001,-0.3066892153870889,24,47.26568293571472,57.12499403953552
DD+REL_N+TERM+SKEW,4,3,1,5,0.001,-0.49018071146374403,24,47.05496597290039,60.19755411148071
DD+REL_N+TERM+SKEW,4,3,2,5,0.001,-0.33885220148884615,24,46.98703575134277,58.38277506828308
DD+REL_N+TERM+SKEW,4,4,0,5,0.001,1.0278026606512898,24,54.62261414527893,64.80098295211792
DD+REL_N+TERM+SKEW,4,4,1,5,0.001,0.8097440174494259,24,54.36407923698425,64.2248969078064
DD+REL_N+TERM+SKEW,4,4,2,5,0.001,0.8740962068758548,24,55.11260795593262,64.0943992137909
DD+REL_N+TERM+SKEW,4,5,0,5,0.001,0.5837557213367416,24,64.58542799949646,67.87640595436096
DD+REL_N+TERM+SKEW,4,5,1,5,0.001,0.3175907353205815,24,65.2995719909668,66.13322687149048
DD+REL_N+TERM+SKEW,4,5,2,5,0.001,0.2898502949236604,24,64.94701290130615,65.65864181518555
